id,item_count
22,0.5250144
127,0.5250144
220,0.5250144
322,0.5250144
423,0.5250144
522,0.5250144
624,0.5250144
727,0.5250144
823,0.5250144
922,0.5250144
1024,0.5250144
1122,0.5250144
1220,0.5250144
1325,0.5250144
1425,0.5250144
1530,0.5250144
1619,0.5250144
1723,0.5250144
1822,0.5250144
1922,0.5250144
2019,0.5250144
2123,0.5250144
2226,0.5250144
2323,0.5250144
2423,0.5250144
2522,0.5250144
2621,0.5250144
2724,0.5250144
2824,0.5250144
2927,0.5250144
3023,0.5250144
3119,0.5250144
3223,0.5250144
3323,0.5250144
3426,0.5250144
3521,0.5250144
3624,0.5250144
3725,0.5250144
3822,0.5250144
3921,0.5250144
4024,0.5250144
4125,0.5250144
4223,0.5250144
4323,0.5250144
4423,0.5250144
4523,0.5250144
4622,0.5250144
4720,0.5250144
4823,0.5250144
4925,0.5250144
5026,0.5250144
5122,0.5250144
5223,0.5250144
5320,0.5250144
5423,0.5250144
5525,0.5250144
5625,0.5250144
5724,0.5250144
5822,0.5250144
5919,0.5250144
6020,0.5250144
6123,0.5250144
6220,0.5250144
6322,0.5250144
6422,0.5250144
6518,0.5250144
6623,0.5250144
6722,0.5250144
6818,0.5250144
6925,0.5250144
7027,0.5250144
7128,0.5250144
7225,0.5250144
7322,0.5250144
7421,0.5250144
7526,0.5250144
7622,0.5250144
7726,0.5250144
7822,0.5250144
7923,0.5250144
8019,0.5250144
8122,0.5250144
8222,0.5250144
8322,0.5250144
8425,0.5250144
8524,0.5250144
8622,0.5250144
8721,0.5250144
8818,0.5250144
8920,0.5250144
9018,0.5250144
9122,0.5250144
23,0.5250144
128,0.5250144
221,0.5250144
323,0.5250144
424,0.5250144
523,0.5250144
625,0.5250144
728,0.5250144
824,0.5250144
923,0.5250144
1025,0.5250144
1123,0.5250144
1221,0.5250144
1326,0.5250144
1426,0.5250144
1531,0.5250144
1620,0.5250144
1724,0.5250144
1823,0.5250144
1923,0.5250144
2020,0.5250144
2124,0.5250144
2227,0.5250144
2324,0.5250144
2424,0.5250144
2523,0.5250144
2622,0.5250144
2725,0.5250144
2825,0.5250144
2928,0.5250144
3024,0.5250144
3120,0.5250144
3224,0.5250144
3324,0.5250144
3427,0.5250144
3522,0.5250144
3625,0.5250144
3726,0.5250144
3823,0.5250144
3922,0.5250144
4025,0.5250144
4126,0.5250144
4224,0.5250144
4324,0.5250144
4424,0.5250144
4524,0.5250144
4623,0.5250144
4721,0.5250144
4824,0.5250144
4926,0.5250144
5027,0.5250144
5123,0.5250144
5224,0.5250144
5321,0.5250144
5424,0.5250144
5526,0.5250144
5626,0.5250144
5725,0.5250144
5823,0.5250144
5920,0.5250144
6021,0.5250144
6124,0.5250144
6221,0.5250144
6323,0.5250144
6423,0.5250144
6519,0.5250144
6624,0.5250144
6723,0.5250144
6819,0.5250144
6926,0.5250144
7028,0.5250144
7129,0.5250144
7226,0.5250144
7323,0.5250144
7422,0.5250144
7527,0.5250144
7623,0.5250144
7727,0.5250144
7823,0.5250144
7924,0.5250144
8020,0.5250144
8123,0.5250144
8223,0.5250144
8323,0.5250144
8426,0.5250144
8525,0.5250144
8623,0.5250144
8722,0.5250144
8819,0.5250144
8921,0.5250144
9019,0.5250144
9123,0.5250144
0,0.5250144
100,0.5250144
222,0.5250144
300,0.5250144
400,0.5250144
500,0.5250144
600,0.5250144
700,0.5250144
800,0.5250144
900,0.5250144
1026,0.5250144
1100,0.5250144
1200,0.5250144
1300,0.5250144
1400,0.5250144
1500,0.5250144
1600,0.5250144
1700,0.5250144
1800,0.5250144
1900,0.5250144
2000,0.5250144
2100,0.5250144
2200,0.5250144
2300,0.5250144
2400,0.5250144
2524,0.5250144
2623,0.5250144
2700,0.5250144
2800,0.5250144
2900,0.5250144
3000,0.5250144
3121,0.5250144
3225,0.5250144
3300,0.5250144
3400,0.5250144
3500,0.5250144
3600,0.5250144
3700,0.5250144
3824,0.5250144
3923,0.5250144
4000,0.5250144
4100,0.5250144
4200,0.5250144
4300,0.5250144
4400,0.5250144
4500,0.5250144
4600,0.5250144
4700,0.5250144
4800,0.5250144
4900,0.5250144
5000,0.5250144
5124,0.5250144
5225,0.5250144
5322,0.5250144
5400,0.5250144
5500,0.5250144
5600,0.5250144
5726,0.5250144
5800,0.5250144
5900,0.5250144
6000,0.5250144
6125,0.5250144
6200,0.5250144
6300,0.5250144
6400,0.5250144
6520,0.5250144
6625,0.5250144
6700,0.5250144
6800,0.5250144
6900,0.5250144
7000,0.5250144
7100,0.5250144
7200,0.5250144
7300,0.5250144
7400,0.5250144
7500,0.5250144
7600,0.5250144
7700,0.5250144
7800,0.5250144
7925,0.5250144
8000,0.5250144
8100,0.5250144
8200,0.5250144
8300,0.5250144
8400,0.5250144
8500,0.5250144
8600,0.5250144
8700,0.5250144
8820,0.5250144
8900,0.5250144
9000,0.5250144
9100,0.5250144
1,29.880703
101,28.911804
200,8.50136
301,7.630524
401,10.624257
501,13.536335
601,23.642971
701,31.14954
801,30.04158
901,9.174671
1000,9.729249
1101,12.498027
1201,15.360654
1301,24.737011
1401,31.42915
1501,29.636612
1601,9.657244
1701,8.822202
1801,11.975832
1901,13.924535
2001,23.851185
2101,30.040627
2201,29.574238
2301,8.472662
2401,7.8712435
2500,10.655413
2600,13.933496
2701,23.54596
2801,31.229332
2901,30.063667
3001,8.686075
3100,8.582881
3200,12.9136305
3301,15.276086
3401,23.94646
3501,30.446236
3601,28.088417
3701,7.6928945
3800,6.188199
3900,8.897575
4001,11.564855
4101,20.960316
4201,27.25481
4301,25.616669
4401,6.849038
4501,4.978527
4601,7.193054
4701,11.313279
4801,19.164326
4901,25.511345
5001,22.078197
5100,5.6830416
5200,4.44219
5300,6.379757
5401,9.41118
5501,15.497489
5601,20.988228
5700,18.94476
5801,3.1078758
5901,1.2416571
6001,4.7359242
6100,8.57452
6201,15.87224
6301,21.987106
6401,19.2156
6500,3.5545661
6600,2.4540153
6701,4.708983
6801,8.818814
6901,16.185078
7001,21.877953
7101,19.397442
7201,3.4154308
7301,2.1671197
7401,4.7168903
7501,7.607633
7601,12.663708
7701,18.052994
7801,15.862145
7900,2.4837327
8001,0.5250144
8101,2.6402397
8201,6.383021
8301,11.689276
8401,15.214919
8501,14.003302
8601,0.5250144
8701,0.5250144
8800,1.8717422
8901,5.163928
9001,10.767332
9101,15.07936
24,0.5250144
129,0.5250144
223,0.5250144
324,0.5250144
425,0.5250144
524,0.5250144
626,0.5250144
729,0.5250144
825,0.5250144
924,0.5250144
1027,0.5250144
1124,0.5250144
1222,0.5250144
1327,0.5250144
1427,0.5250144
1532,0.5250144
1621,0.5250144
1725,0.5250144
1824,0.5250144
1924,0.5250144
2021,0.5250144
2125,0.5250144
2202,0.5250144
2325,0.5250144
2425,0.5250144
2525,0.5250144
2624,0.5250144
2726,0.5250144
2826,0.5250144
2929,0.5250144
3025,0.5250144
3122,0.5250144
3226,0.5250144
3325,0.5250144
3428,0.5250144
3523,0.5250144
3626,0.5250144
3727,0.5250144
3825,0.5250144
3924,0.5250144
4026,0.5250144
4127,0.5250144
4225,0.5250144
4325,0.5250144
4425,0.5250144
4525,0.5250144
4624,0.5250144
4722,0.5250144
4802,0.5250144
4927,0.5250144
5028,0.5250144
5125,0.5250144
5226,0.5250144
5323,0.5250144
5425,0.5250144
5527,0.5250144
5627,0.5250144
5727,0.5250144
5824,0.5250144
5921,0.5250144
6022,0.5250144
6126,0.5250144
6222,0.5250144
6324,0.5250144
6424,0.5250144
6521,0.5250144
6626,0.5250144
6724,0.5250144
6820,0.5250144
6927,0.5250144
7029,0.5250144
7130,0.5250144
7227,0.5250144
7324,0.5250144
7423,0.5250144
7528,0.5250144
7624,0.5250144
7728,0.5250144
7824,0.5250144
7926,0.5250144
8021,0.5250144
8124,0.5250144
8224,0.5250144
8324,0.5250144
8427,0.5250144
8526,0.5250144
8624,0.5250144
8723,0.5250144
8821,0.5250144
8922,0.5250144
9020,0.5250144
9124,0.5250144
25,0.5250144
130,0.5250144
224,0.5250144
325,0.5250144
426,0.5250144
525,0.5250144
627,0.5250144
730,0.5250144
