id,item_count
22,0.2586688
127,0.2586688
220,0.2586688
322,0.2586688
423,0.2586688
522,0.2586688
624,0.2586688
727,0.2586688
823,0.2586688
922,0.2586688
1024,0.2586688
1122,0.2586688
1220,0.2586688
1325,0.2586688
1425,0.2586688
1530,0.2586688
1619,0.2586688
1723,0.2586688
1822,0.2586688
1922,0.2586688
2019,0.2586688
2123,0.2586688
2226,0.2586688
2323,0.2586688
2423,0.2586688
2522,0.2586688
2621,0.2586688
2724,0.2586688
2824,0.2586688
2927,0.2586688
3023,0.2586688
3119,0.2586688
3223,0.2586688
3323,0.2586688
3426,0.2586688
3521,0.2586688
3624,0.2586688
3725,0.2586688
3822,0.2586688
3921,0.2586688
4024,0.2586688
4125,0.2586688
4223,0.2586688
4323,0.2586688
4423,0.2586688
4523,0.2586688
4622,0.2586688
4720,0.2586688
4823,0.2586688
4925,0.2586688
5026,0.2586688
5122,0.2586688
5223,0.2586688
5320,0.2586688
5423,0.2586688
5525,0.2586688
5625,0.2586688
5724,0.2586688
5822,0.2586688
5919,0.2586688
6020,0.2586688
6123,0.2586688
6220,0.2586688
6322,0.2586688
6422,0.2586688
6518,0.2586688
6623,0.2586688
6722,0.2586688
6818,0.2586688
6925,0.2586688
7027,0.2586688
7128,0.2586688
7225,0.2586688
7322,0.2586688
7421,0.2586688
7526,0.2586688
7622,0.2586688
7726,0.2586688
7822,0.2586688
7923,0.2586688
8019,0.2586688
8122,0.2586688
8222,0.2586688
8322,0.2586688
8425,0.2586688
8524,0.2586688
8622,0.2586688
8721,0.2586688
8818,0.2586688
8920,0.2586688
9018,0.2586688
9122,0.2586688
23,0.2586688
128,0.2586688
221,0.2586688
323,0.2586688
424,0.2586688
523,0.2586688
625,0.2586688
728,0.2586688
824,0.2586688
923,0.2586688
1025,0.2586688
1123,0.2586688
1221,0.2586688
1326,0.2586688
1426,0.2586688
1531,0.2586688
1620,0.2586688
1724,0.2586688
1823,0.2586688
1923,0.2586688
2020,0.2586688
2124,0.2586688
2227,0.2586688
2324,0.2586688
2424,0.2586688
2523,0.2586688
2622,0.2586688
2725,0.2586688
2825,0.2586688
2928,0.2586688
3024,0.2586688
3120,0.2586688
3224,0.2586688
3324,0.2586688
3427,0.2586688
3522,0.2586688
3625,0.2586688
3726,0.2586688
3823,0.2586688
3922,0.2586688
4025,0.2586688
4126,0.2586688
4224,0.2586688
4324,0.2586688
4424,0.2586688
4524,0.2586688
4623,0.2586688
4721,0.2586688
4824,0.2586688
4926,0.2586688
5027,0.2586688
5123,0.2586688
5224,0.2586688
5321,0.2586688
5424,0.2586688
5526,0.2586688
5626,0.2586688
5725,0.2586688
5823,0.2586688
5920,0.2586688
6021,0.2586688
6124,0.2586688
6221,0.2586688
6323,0.2586688
6423,0.2586688
6519,0.2586688
6624,0.2586688
6723,0.2586688
6819,0.2586688
6926,0.2586688
7028,0.2586688
7129,0.2586688
7226,0.2586688
7323,0.2586688
7422,0.2586688
7527,0.2586688
7623,0.2586688
7727,0.2586688
7823,0.2586688
7924,0.2586688
8020,0.2586688
8123,0.2586688
8223,0.2586688
8323,0.2586688
8426,0.2586688
8525,0.2586688
8623,0.2586688
8722,0.2586688
8819,0.2586688
8921,0.2586688
9019,0.2586688
9123,0.2586688
0,3.1632352
100,2.3715932
222,2.2254374
300,1.557207
400,1.8564082
500,1.8304029
600,2.1208963
700,2.410993
800,2.3640075
900,1.7491637
1026,1.8082886
1100,1.9058913
1200,2.0109663
1300,2.1473134
1400,2.5944145
1500,2.3820777
1600,2.110595
1700,1.6740375
1800,1.7034682
1900,2.079011
2000,2.2076628
2100,2.178034
2200,2.4514494
2300,1.8679527
2400,2.0012493
2524,1.8478297
2623,2.1226377
2700,2.5195835
2800,3.0076065
2900,2.2335944
3000,2.4496198
3121,1.7723279
3225,2.1600494
3300,1.9313439
3400,2.7237234
3500,2.2797778
3600,2.2641573
3700,1.7937142
3824,1.8695681
3923,1.5188755
4000,2.0761595
4100,2.431508
4200,2.9553947
4300,2.4752817
4400,2.1299052
4500,1.8630213
4600,2.0156512
4700,2.3399143
4800,2.7592
4900,2.689938
5000,2.6979299
5124,2.3868353
5225,2.1758592
5322,2.0441146
5400,2.1769655
5500,2.7873704
5600,2.9179947
5726,2.6823802
5800,2.4221416
5900,2.2042336
6000,1.7577477
6125,1.8461998
6200,2.2932441
6300,2.4852223
6400,2.2151077
6520,1.7810377
6625,1.8203458
6700,2.0053232
6800,1.6877991
6900,2.0572383
7000,2.4136877
7100,2.3872237
7200,1.6871103
7300,1.5249497
7400,1.4679543
7500,1.656071
7600,1.9892464
7700,2.373808
7800,2.1313117
7925,1.9918212
8000,1.7187585
8100,2.0139058
8200,2.0727072
8300,2.4520252
8400,2.8200827
8500,2.2244718
8600,1.7513677
8700,1.8001472
8820,1.795141
8900,2.0732799
9000,2.6819098
9100,2.7507772
1,35.478794
101,31.244028
200,18.235209
301,15.9392395
401,22.931326
501,24.26853
601,32.445866
701,37.319187
801,35.76557
901,25.571415
1000,18.42744
1101,18.444553
1201,22.742788
1301,30.983295
1401,35.526295
1501,30.825441
1601,17.896564
1701,17.49554
1801,17.217566
1901,18.875992
2001,27.464392
2101,34.16231
2201,29.462727
2301,17.612667
2401,12.479601
2500,19.063076
2600,20.623539
2701,32.132103
2801,34.541447
2901,33.45579
3001,19.951057
3100,19.076756
3200,16.195688
3301,23.679058
3401,31.565248
3501,35.18554
3601,29.71359
3701,18.572708
3800,16.162981
3900,20.886927
4001,21.472715
4101,26.231136
4201,34.48542
4301,30.659267
4401,18.413277
4501,14.181711
4601,19.066051
4701,22.152136
4801,28.729826
4901,31.593428
5001,30.561302
5100,16.552002
5200,14.077584
5300,16.555609
5401,21.19082
5501,28.166061
5601,27.784843
5700,24.109346
5801,14.70923
5901,12.291468
6001,11.185101
6100,17.378922
6201,26.162844
6301,30.242308
6401,25.53163
6500,10.562399
6600,10.711468
6701,16.974571
6801,19.905958
6901,26.65163
7001,30.929813
7101,25.686743
7201,16.550474
7301,12.204158
7401,12.071936
7501,14.807491
7601,24.047235
7701,24.296076
7801,22.07666
7900,11.642761
8001,9.808172
8101,12.677262
8201,14.723218
8301,19.375257
8401,22.976976
8501,21.160366
8601,12.098523
8701,11.411173
8800,11.154548
8901,14.050465
9001,23.362766
9101,27.955112
24,0.2586688
129,0.2586688
223,0.2586688
324,0.2586688
425,0.2586688
524,0.2586688
626,0.2586688
729,0.2586688
825,0.2586688
924,0.2586688
1027,0.2586688
1124,0.2586688
1222,0.2586688
1327,0.2586688
1427,0.2586688
1532,0.2586688
1621,0.2586688
1725,0.2586688
1824,0.2586688
1924,0.2586688
2021,0.2586688
2125,0.2586688
2202,0.2586688
2325,0.2586688
2425,0.2586688
2525,0.2586688
2624,0.2586688
2726,0.2586688
2826,0.2586688
2929,0.2586688
3025,0.2586688
3122,0.2586688
3226,0.2586688
3325,0.2586688
3428,0.2586688
3523,0.2586688
3626,0.2586688
3727,0.2586688
3825,0.2586688
3924,0.2586688
4026,0.2586688
4127,0.2586688
4225,0.2586688
4325,0.2586688
4425,0.2586688
4525,0.2586688
4624,0.2586688
4722,0.2586688
4802,0.2586688
4927,0.2586688
5028,0.2586688
5125,0.2586688
5226,0.2586688
5323,0.2586688
5425,0.2586688
5527,0.2586688
5627,0.2586688
5727,0.2586688
5824,0.2586688
5921,0.2586688
6022,0.2586688
6126,0.2586688
6222,0.2586688
6324,0.2586688
6424,0.2586688
6521,0.2586688
6626,0.2586688
6724,0.2586688
6820,0.2586688
6927,0.2586688
7029,0.2586688
7130,0.2586688
7227,0.2586688
7324,0.2586688
7423,0.2586688
7528,0.2586688
7624,0.2586688
7728,0.2586688
7824,0.2586688
7926,0.2586688
8021,0.2586688
8124,0.2586688
8224,0.2586688
8324,0.2586688
8427,0.2586688
8526,0.2586688
8624,0.2586688
8723,0.2586688
8821,0.2586688
8922,0.2586688
9020,0.2586688
9124,0.2586688
25,0.2586688
130,0.2586688
224,0.2586688
325,0.2586688
426,0.2586688
525,0.2586688
627,0.2586688
730,0.2586688
826,0.2586688
925,0.2586688
1028,0.2586688
1125,0.2586688
1223,0.2586688
1328,0.2586688
1428,0.2586688
1533,0.2586688
1622,0.2586688
1726,0.2586688
1825,0.2586688
1925,0.2586688
2022,0.2586688
2126,0.2586688
2228,0.2586688
2326,0.2586688
2426,0.2586688
2526,0.2586688
2625,0.2586688
2727,0.2586688
2827,0.2586688
2930,0.2586688
3026,0.2586688
3123,0.2586688
3227,0.2586688
3326,0.2586688
3429,0.2586688
3524,0.2586688
3627,0.2586688
3728,0.2586688
3826,0.2586688
3925,0.2586688
4027,0.2586688
4128,0.2586688
4226,0.2586688
4326,0.2586688
4426,0.2586688
4526,0.2586688
4625,0.2586688
4723,0.2586688
4825,0.2586688
4928,0.2586688
5029,0.2586688
