id,item_count
22,0.085909754
127,0.085909754
220,0.085909754
322,0.085909754
423,0.085909754
522,0.085909754
624,0.085909754
727,0.085909754
823,0.085909754
922,0.085909754
1024,0.085909754
1122,0.085909754
1220,0.085909754
1325,0.085909754
1425,0.085909754
1530,0.085909754
1619,0.085909754
1723,0.085909754
1822,0.085909754
1922,0.085909754
2019,0.085909754
2123,0.085909754
2226,0.085909754
2323,0.085909754
2423,0.085909754
2522,0.085909754
2621,0.085909754
2724,0.085909754
2824,0.085909754
2927,0.085909754
3023,0.085909754
3119,0.085909754
3223,0.085909754
3323,0.085909754
3426,0.085909754
3521,0.085909754
3624,0.085909754
3725,0.085909754
3822,0.085909754
3921,0.085909754
4024,0.085909754
4125,0.085909754
4223,0.085909754
4323,0.085909754
4423,0.085909754
4523,0.085909754
4622,0.085909754
4720,0.085909754
4823,0.085909754
4925,0.085909754
5026,0.085909754
5122,0.085909754
5223,0.085909754
5320,0.085909754
5423,0.085909754
5525,0.085909754
5625,0.085909754
5724,0.085909754
5822,0.085909754
5919,0.085909754
6020,0.085909754
6123,0.085909754
6220,0.085909754
6322,0.085909754
6422,0.085909754
6518,0.085909754
6623,0.085909754
6722,0.085909754
6818,0.085909754
6925,0.085909754
7027,0.085909754
7128,0.085909754
7225,0.085909754
7322,0.085909754
7421,0.085909754
7526,0.085909754
7622,0.085909754
7726,0.085909754
7822,0.085909754
7923,0.085909754
8019,0.085909754
8122,0.085909754
8222,0.085909754
8322,0.085909754
8425,0.085909754
8524,0.085909754
8622,0.085909754
8721,0.085909754
8818,0.085909754
8920,0.085909754
9018,0.085909754
9122,0.085909754
23,0.085909754
128,0.085909754
221,0.085909754
323,0.085909754
424,0.085909754
523,0.085909754
625,0.085909754
728,0.085909754
824,0.085909754
923,0.085909754
1025,0.085909754
1123,0.085909754
1221,0.085909754
1326,0.085909754
1426,0.085909754
1531,0.085909754
1620,0.085909754
1724,0.085909754
1823,0.085909754
1923,0.085909754
2020,0.085909754
2124,0.085909754
2227,0.085909754
2324,0.085909754
2424,0.085909754
2523,0.085909754
2622,0.085909754
2725,0.085909754
2825,0.085909754
2928,0.085909754
3024,0.085909754
3120,0.085909754
3224,0.085909754
3324,0.085909754
3427,0.085909754
3522,0.085909754
3625,0.085909754
3726,0.085909754
3823,0.085909754
3922,0.085909754
4025,0.085909754
4126,0.085909754
4224,0.085909754
4324,0.085909754
4424,0.085909754
4524,0.085909754
4623,0.085909754
4721,0.085909754
4824,0.085909754
4926,0.085909754
5027,0.085909754
5123,0.085909754
5224,0.085909754
5321,0.085909754
5424,0.085909754
5526,0.085909754
5626,0.085909754
5725,0.085909754
5823,0.085909754
5920,0.085909754
6021,0.085909754
6124,0.085909754
6221,0.085909754
6323,0.085909754
6423,0.085909754
6519,0.085909754
6624,0.085909754
6723,0.085909754
6819,0.085909754
6926,0.085909754
7028,0.085909754
7129,0.085909754
7226,0.085909754
7323,0.085909754
7422,0.085909754
7527,0.085909754
7623,0.085909754
7727,0.085909754
7823,0.085909754
7924,0.085909754
8020,0.085909754
8123,0.085909754
8223,0.085909754
8323,0.085909754
8426,0.085909754
8525,0.085909754
8623,0.085909754
8722,0.085909754
8819,0.085909754
8921,0.085909754
9019,0.085909754
9123,0.085909754
0,4.2859297
100,3.9743805
222,1.8194613
300,2.8780823
400,2.6200624
500,3.3294718
600,3.6118617
700,3.6658733
800,3.5812154
900,3.339856
1026,2.4877493
1100,3.0720282
1200,3.0273995
1300,3.7593749
1400,3.3048046
1500,4.0017405
1600,2.6631188
1700,2.9569392
1800,2.5805385
1900,2.4813237
2000,3.8053875
2100,3.6207156
2200,3.378394
2300,2.9807284
2400,2.9739165
2524,2.2314327
2623,3.06942
2700,3.361565
2800,3.8004136
2900,3.2619033
3000,2.6614933
3121,2.0322824
3225,2.806855
3300,3.4728162
3400,3.39121
3500,3.5516806
3600,3.6507893
3700,3.2540405
3824,2.5160556
3923,2.938995
4000,2.7188773
4100,3.673121
4200,3.844728
4300,3.9059758
4400,3.2524953
4500,2.9847217
4600,2.947074
4700,3.4041455
4800,3.8332183
4900,3.631659
5000,3.3286753
5124,1.798353
5225,2.088777
5322,2.6837008
5400,3.1171174
5500,2.9881673
5600,2.3912191
5726,2.6800463
5800,2.9462104
5900,2.0467563
6000,2.1475358
6125,2.4192612
6200,3.2207656
6300,3.406534
6400,2.592257
6520,2.4042132
6625,2.7315054
6700,1.7971787
6800,1.6864293
6900,2.9649758
7000,3.8388042
7100,2.5975344
7200,2.431452
7300,2.6183786
7400,2.2803476
7500,2.4737158
7600,2.8524756
7700,3.2221274
7800,3.4289107
7925,2.1181016
8000,1.7806809
8100,2.5125773
8200,2.2113023
8300,2.2701457
8400,2.2943056
8500,3.3001204
8600,2.436683
8700,1.7479067
8820,1.914742
8900,2.3855567
9000,2.727839
9100,2.5543504
1,39.349106
101,37.725666
200,19.451353
301,17.234169
401,19.787407
501,23.30731
601,30.204052
701,38.45012
801,37.673145
901,16.920176
1000,14.497101
1101,21.098259
1201,22.423277
1301,28.052364
1401,37.381184
1501,38.9128
1601,16.226463
1701,18.496868
1801,21.514355
1901,22.221148
2001,30.323195
2101,41.375156
2201,33.654675
2301,16.225197
2401,20.572132
2500,24.38587
2600,25.030397
2701,35.1108
2801,43.46411
2901,40.859745
3001,22.976225
3100,21.83594
3200,24.008314
3301,25.61602
3401,33.24848
3501,38.87434
3601,38.975933
3701,18.903313
3800,22.027592
3900,21.200914
4001,25.661795
4101,30.99269
4201,41.007668
4301,36.57232
4401,15.737037
4501,15.249607
4601,18.853235
4701,23.62318
4801,28.681837
4901,34.531914
5001,30.499428
5100,12.297211
5200,12.239428
5300,13.106604
5401,17.282955
5501,24.73256
5601,31.617355
5700,23.17595
5801,9.151799
5901,10.417681
6001,11.539901
6100,16.8587
6201,23.565207
6301,28.949389
6401,23.880768
6500,10.070339
6600,6.398893
6701,11.39646
6801,14.475582
6901,18.651997
7001,25.147541
7101,26.277046
7201,12.83501
7301,8.493069
7401,9.914404
7501,13.491387
7601,19.63963
7701,26.537645
7801,25.16035
7900,9.863926
8001,10.438156
8101,8.688012
8201,14.601782
8301,20.25743
8401,28.053465
8501,27.48934
8601,14.649647
8701,8.413483
8800,9.1412525
8901,12.13165
9001,19.605255
9101,24.517996
24,0.085909754
129,0.085909754
223,0.085909754
324,0.085909754
425,0.085909754
524,0.085909754
626,0.085909754
729,0.085909754
825,0.085909754
924,0.085909754
1027,0.085909754
1124,0.085909754
1222,0.085909754
1327,0.085909754
1427,0.085909754
1532,0.085909754
1621,0.085909754
1725,0.085909754
1824,0.085909754
1924,0.085909754
2021,0.085909754
2125,0.085909754
2202,0.085909754
2325,0.085909754
2425,0.085909754
2525,0.085909754
2624,0.085909754
2726,0.10430431
2826,0.1043044
2929,0.07145667
3025,0.08331424
3122,0.09777272
3226,0.05690691
3325,0.023238242
3428,0.06084791
3523,0.1066702
3626,0.07936436
3727,0.058511287
3825,0.122136235
3924,0.1337739
4026,0.083177865
4127,0.09755111
4225,0.11440623
4325,0.10435057
4425,0.10442281
4525,0.07072598
4624,0.045648158
4722,0.073934734
4802,0.05648622
4927,0.03885764
5028,0.09465629
5125,0.09114942
5226,0.06261784
5323,0.07756877
5425,0.080996335
5527,0.07810971
5627,0.09510049
5727,0.07355219
5824,0.053931326
5921,0.05322355
6022,0.0449602
6126,0.013459444
6222,0.039197117
6324,0.05955854
6424,0.049153894
6521,0.04627821
6626,0.096581936
6724,0.096581936
6820,0.085909754
6927,0.085909754
7029,0.085909754
7130,0.085909754
7227,0.085909754
7324,0.085909754
7423,0.085909754
7528,0.085909754
7624,0.085909754
7728,0.085909754
7824,0.085909754
7926,0.085909754
8021,0.085909754
8124,0.085909754
8224,0.085909754
8324,0.085909754
8427,0.085909754
8526,0.085909754
8624,0.085909754
8723,0.085909754
8821,0.085909754
8922,0.085909754
9020,0.085909754
9124,0.085909754
25,0.085909754
130,0.085909754
224,0.085909754
325,0.085909754
426,0.085909754
525,0.085909754
627,0.085909754
730,0.085909754
826,0.085909754
925,0.085909754
1028,0.085909754
1125,0.085909754
1223,0.085909754
1328,0.085909754
1428,0.085909754
1533,0.085909754
1622,0.085909754
1726,0.085909754
1825,0.085909754
1925,0.085909754
2022,0.085909754
2126,0.085909754
2228,0.085909754
2326,0.085909754
2426,0.085909754
2526,0.085909754
2625,0.085909754
2727,0.085909754
2827,0.085909754
2930,0.085909754
3026,0.085909754
3123,0.085909754
3227,0.085909754
3326,0.085909754
3429,0.085909754
3524,0.085909754
3627,0.085909754
3728,0.085909754
3826,0.085909754
3925,0.085909754
4027,0.085909754
4128,0.085909754
4226,0.085909754
4326,0.085909754
4426,0.085909754
4526,0.085909754
4625,0.085909754
4723,0.085909754
4825,0.085909754
4928,0.085909754
5029,0.085909754
5126,0.085909754
5227,0.085909754
5324,0.085909754
5426,0.085909754
5528,0.085909754
5628,0.085909754
5728,0.085909754
5825,0.085909754
5922,0.085909754
6023,0.085909754
6127,0.085909754
6223,0.085909754
6325,0.085909754
6425,0.085909754
6522,0.085909754
6627,0.085909754
6725,0.085909754
6821,0.085909754
6928,0.085909754
7030,0.085909754
7131,0.085909754
7228,0.085909754
7325,0.085909754
7424,0.085909754
7529,0.085909754
7625,0.085909754
7729,0.085909754
7825,0.085909754
7927,0.085909754
8022,0.085909754
8125,0.085909754
8225,0.085909754
8325,0.085909754
8428,0.085909754
8527,0.085909754
8625,0.085909754
8724,0.085909754
8822,0.085909754
8923,0.085909754
9021,0.085909754
9125,0.085909754
26,0.085909754
131,0.085909754
225,0.085909754
326,0.085909754
427,0.085909754
526,0.085909754
628,0.085909754
731,0.085909754
827,0.085909754
926,0.085909754
1029,0.085909754
1126,0.085909754
1224,0.085909754
1329,0.085909754
1429,0.085909754
1534,0.085909754
1623,0.085909754
1727,0.085909754
1826,0.085909754
1926,0.085909754
2023,0.085909754
2127,0.085909754
2229,0.085909754
2327,0.085909754
2427,0.085909754
2527,0.085909754
2626,0.085909754
2728,0.085909754
2828,0.085909754
2931,0.085909754
3027,0.085909754
3124,0.085909754
3228,0.085909754
3327,0.085909754
3430,0.085909754
3525,0.085909754
3628,0.085909754
3729,0.085909754
3827,0.085909754
3926,0.085909754
4028,0.085909754
4129,0.085909754
4227,0.085909754
4327,0.085909754
4427,0.085909754
4527,0.085909754
4626,0.085909754
4724,0.085909754
4826,0.085909754
4929,0.085909754
5030,0.085909754
5127,0.085909754
5228,0.085909754
5325,0.085909754
5427,0.085909754
5529,0.085909754
5629,0.085909754
5729,0.085909754
5826,0.085909754
5923,0.085909754
6024,0.085909754
6128,0.085909754
6224,0.085909754
6326,0.085909754
6426,0.085909754
6523,0.085909754
6628,0.085909754
6726,0.085909754
6822,0.085909754
6929,0.085909754
7031,0.085909754
7132,0.085909754
7229,0.085909754
7326,0.085909754
7425,0.085909754
7530,0.085909754
7626,0.085909754
7730,0.085909754
7826,0.085909754
7928,0.085909754
8023,0.085909754
8126,0.085909754
8226,0.085909754
8326,0.085909754
8429,0.085909754
8528,0.085909754
8626,0.085909754
8725,0.085909754
8823,0.085909754
8924,0.085909754
9022,0.085909754
9126,0.085909754
27,0.085909754
132,0.085909754
226,0.085909754
327,0.085909754
428,0.085909754
527,0.085909754
629,0.085909754
732,0.085909754
828,0.085909754
927,0.085909754
1030,0.085909754
1127,0.085909754
1225,0.085909754
1330,0.085909754
1430,0.085909754
1535,0.085909754
1624,0.085909754
1728,0.085909754
1827,0.085909754
1927,0.085909754
2024,0.085909754
2128,0.085909754
2230,0.085909754
2328,0.085909754
2428,0.085909754
2528,0.085909754
2627,0.085909754
2729,0.085909754
2829,0.085909754
2932,0.085909754
3028,0.085909754
3125,0.085909754
3229,0.085909754
3328,0.085909754
3431,0.085909754
3526,0.085909754
3629,0.085909754
3730,0.085909754
3828,0.085909754
3927,0.085909754
4029,0.085909754
4130,0.085909754
4228,0.085909754
4328,0.085909754
4428,0.085909754
4528,0.085909754
4627,0.085909754
4725,0.085909754
4827,0.085909754
4930,0.085909754
5031,0.085909754
5128,0.085909754
5229,0.085909754
5326,0.085909754
5428,0.085909754
5530,0.085909754
5630,0.085909754
5730,0.085909754
5827,0.085909754
5924,0.085909754
6025,0.085909754
6129,0.085909754
6225,0.085909754
6327,0.085909754
6427,0.085909754
6524,0.085909754
6601,0.085909754
6727,0.085909754
6823,0.085909754
6930,0.085909754
7032,0.085909754
7133,0.085909754
7230,0.085909754
7327,0.085909754
7426,0.085909754
7531,0.085909754
7627,0.085909754
7731,0.085909754
7827,0.085909754
7929,0.085909754
8024,0.085909754
8127,0.085909754
8227,0.085909754
8327,0.085909754
8430,0.085909754
8529,0.085909754
8627,0.085909754
8726,0.085909754
8824,0.085909754
8925,0.085909754
9023,0.085909754
9127,0.085909754
2,97.412384
102,97.92703
201,45.5612
302,53.161846
402,48.425266
502,64.116745
602,83.24761
702,111.87491
802,99.56269
902,43.061813
1001,47.64788
1102,58.38812
1202,66.004845
1302,95.09587
1402,105.21748
1502,103.59835
1602,49.030994
1702,52.8333
1802,56.362362
1902,63.552418
2002,79.65966
2102,100.3949
2203,95.30599
2302,32.7746
2402,32.190777
2501,44.31593
2601,55.175247
2702,80.04405
2802,89.51503
2902,89.6137
3002,36.58213
3101,44.42248
3201,41.53762
3302,53.69951
3402,76.11961
3502,80.53784
3602,81.66309
3702,32.952274
3801,32.32603
3901,45.70852
4002,51.873333
4102,74.53444
4202,89.972
4302,77.31673
4402,31.99154
4502,42.89809
4602,50.86227
4702,57.88815
4803,91.45362
4902,104.72551
5002,107.293434
5101,58.808834
5201,62.25155
5301,67.83122
5402,78.83576
5502,106.82822
5602,133.67001
5701,129.66345
5802,53.669827
5902,58.887974
6002,67.178665
6101,81.395775
6202,121.453964
6302,126.50465
6402,132.57005
6501,71.33885
6602,74.801765
6702,74.02444
6802,92.59846
6902,127.36825
7002,140.56453
7102,144.5352
7202,62.706825
7302,74.97114
7402,82.651535
7502,93.02171
7602,127.39395
7702,144.53969
7802,122.611206
7901,55.20966
8002,73.549866
8102,85.73388
8202,94.34941
8302,120.63202
8402,137.83414
8502,127.052765
8602,44.522587
8702,56.113564
8801,72.6713
8902,85.92861
9002,123.204575
9102,127.5302
28,0.085909754
133,0.085909754
227,0.085909754
328,0.085909754
429,0.085909754
528,0.085909754
630,0.085909754
733,0.085909754
829,0.085909754
928,0.085909754
1031,0.085909754
1128,0.085909754
1226,0.085909754
1331,0.085909754
1431,0.085909754
1536,0.085909754
1625,0.085909754
1729,0.085909754
1828,0.085909754
1928,0.085909754
2025,0.085909754
2129,0.085909754
2231,0.085909754
2329,0.085909754
2429,0.085909754
2529,0.085909754
2628,0.085909754
2730,0.085909754
2830,0.085909754
2933,0.085909754
3029,0.085909754
3126,0.085909754
3230,0.085909754
3329,0.085909754
3432,0.085909754
3527,0.085909754
3630,0.085909754
3731,0.085909754
3829,0.085909754
3928,0.085909754
4030,0.085909754
4131,0.085909754
4229,0.085909754
4329,0.085909754
4429,0.085909754
4529,0.085909754
4628,0.085909754
4726,0.085909754
4828,0.085909754
4931,0.085909754
