id,item_count
22,0.4826008
127,0.4865247
220,0.50216067
322,0.47727835
423,0.47362816
522,0.4786073
624,0.47384942
727,0.48061383
823,0.48208773
922,0.4950801
1024,0.46936285
1122,0.46542704
1220,0.46814787
1325,0.46376097
1425,0.4711901
1530,0.47325718
1619,0.4855038
1723,0.46081412
1822,0.4581524
1922,0.4614402
2019,0.45836842
2123,0.46698296
2226,0.46937525
2323,0.48098862
2423,0.45658362
2522,0.45375454
2621,0.45716965
2724,0.45386994
2824,0.46288455
2927,0.46400845
3023,0.47556508
3119,0.4510585
3223,0.45065463
3323,0.45615733
3426,0.45417368
3521,0.46411622
3624,0.46621954
3725,0.4773165
3822,0.4536997
3921,0.45261395
4024,0.45777237
4125,0.45648825
4223,0.4661237
4323,0.46886122
4423,0.47802222
4523,0.4540888
4622,0.4546243
4720,0.46134865
4823,0.46082222
4925,0.4715277
5026,0.47437108
5122,0.4838773
5223,0.46141398
5320,0.4617077
5423,0.46819937
5525,0.46657574
5625,0.47683728
5724,0.47897923
5822,0.4864198
5919,0.46134436
6020,0.46211302
6123,0.46665013
6220,0.46527588
6322,0.47401726
6422,0.47641003
6518,0.4806205
6623,0.45718825
6722,0.45603955
6818,0.46051753
6925,0.45772517
7027,0.46701968
7128,0.46824944
7225,0.47238314
7322,0.44638932
7421,0.44852173
7526,0.45254338
7622,0.45159352
7726,0.46021712
7822,0.46193898
7923,0.4626876
8019,0.43870223
8122,0.43892062
8222,0.44296038
8322,0.44101155
8425,0.45022166
8524,0.45036995
8622,0.45206463
8721,0.42740834
8818,0.42882502
8920,0.43316376
9018,0.43258774
9122,0.44234622
23,0.68316615
128,0.6896697
221,0.7182838
323,0.69146883
424,0.6836444
523,0.6883074
625,0.67983305
728,0.6825334
824,0.68637574
923,0.71274674
1025,0.6852275
1123,0.6769148
1221,0.67932665
1326,0.6713463
1426,0.6747862
1531,0.6797792
1620,0.70520794
1724,0.679463
1823,0.672979
1923,0.6760212
2020,0.66924393
2124,0.67408955
2227,0.67967427
2324,0.70581543
2424,0.6807853
2523,0.67392457
2622,0.676901
2725,0.6705748
2825,0.67603505
2928,0.6814076
3024,0.7068664
3120,0.6825305
3224,0.67878544
3324,0.6839801
3427,0.67870486
3522,0.68512595
3625,0.69076645
3726,0.71672356
3823,0.69314444
3922,0.687894
4025,0.69274056
4126,0.6882273
4224,0.6948005
4324,0.701604
4424,0.72596943
4524,0.70278656
4623,0.6994668
4721,0.70625985
4824,0.70293534
4926,0.7112905
5027,0.71799195
5123,0.7435962
5224,0.7218133
5321,0.7185527
5424,0.7250024
5526,0.72130215
5626,0.729211
5725,0.7355205
5823,0.75903237
5920,0.7355014
6021,0.7315608
6124,0.7371932
6221,0.7341558
6323,0.74144757
6423,0.74756825
6519,0.7689916
6624,0.74619687
6723,0.7426511
6819,0.74767125
6926,0.74424756
7028,0.751299
7129,0.75701725
7226,0.777773
7323,0.753852
7422,0.75170815
7527,0.75744355
7623,0.7550231
7727,0.7626554
7823,0.768221
7924,0.78669083
8020,0.7636024
8123,0.760563
8223,0.7653667
8323,0.76289093
8426,0.7697011
8525,0.77407944
8623,0.79250157
8722,0.7686292
8819,0.7657186
8921,0.7703811
9019,0.767933
9123,0.7748891
0,3.7561438
100,4.000086
222,1.9752313
300,1.9186021
400,1.8945638
500,1.8875276
600,3.179581
700,3.743498
800,4.052498
900,1.9462548
1026,1.8819906
1100,1.8975431
1200,2.400038
1300,4.129284
1400,4.381212
1500,4.8806133
1600,1.8993798
1700,2.0090735
1800,2.4440691
1900,3.0217116
2000,4.385296
2100,5.199604
2200,5.4010563
2300,2.1792147
2400,2.4681895
2524,3.1605456
2623,3.6193278
2700,5.526106
2800,5.889887
2900,6.366722
3000,2.8860838
3121,3.2790396
3225,3.6526263
3300,4.293829
3400,5.6571217
3500,6.434967
3600,6.6185493
3700,3.3070529
3824,3.518944
3923,4.338291
4000,4.88566
4100,6.72805
4200,7.0056458
4300,7.5881386
4400,4.0188255
4500,4.4827366
4600,4.784622
4700,5.4622765
4800,6.7920723
4900,7.4221706
5000,7.508547
5124,4.3745155
5225,4.5043163
5322,5.171213
5400,5.5695705
5500,7.348181
5600,7.5187817
5726,8.106333
5800,4.4753075
5900,4.8833294
6000,5.1134243
6125,5.62949
6200,6.936495
6300,7.645666
6400,7.697048
6520,4.665243
6625,4.792757
6700,5.314369
6800,5.7060795
6900,7.4661026
7000,7.7666206
7100,8.357826
7200,4.784483
7300,5.204273
7400,5.553694
7500,6.061056
7600,7.5681267
7700,8.387533
7800,8.559473
7925,5.5799427
8000,5.808998
8100,6.321394
8200,6.8305664
8300,8.572767
8400,8.897593
8500,9.4418545
8600,5.9923706
8700,6.3950176
8820,6.648514
8900,7.159273
9000,8.535545
9100,9.208616
1,39.929256
101,39.75771
200,25.477737
301,24.592846
401,24.252968
501,25.179688
601,30.542368
701,38.90501
801,39.483067
901,25.321854
1000,24.367077
1101,24.461714
1201,25.385582
1301,32.690662
1401,40.170452
1501,38.599384
1601,25.34079
1701,24.223999
1801,23.980316
1901,24.567467
2001,30.257393
2101,38.5603
2201,38.084827
2301,25.060242
2401,23.787674
2500,23.686172
2600,24.633564
2701,31.051014
2801,39.797253
2901,38.730034
3001,24.883106
3100,23.747028
3200,24.05957
3301,25.254581
3401,31.902012
3501,39.237118
3601,38.403706
3701,24.687992
3800,23.533508
3900,23.60166
4001,24.58725
4101,30.917456
4201,37.58146
4301,36.122726
4401,23.624748
4501,22.266447
4601,22.32916
4701,23.760021
4801,29.25729
4901,33.72553
5001,31.885067
5100,22.305578
5200,21.141945
5300,21.421974
5401,22.298164
5501,27.987839
5601,31.246777
5700,30.166517
5801,21.388773
5901,19.964664
